2025-11-27 16:37:11,458 INFO  ExportHelperExtension.cs: 1136 - Found 28 in _X2_8fde6746_X0_1-1
2025-11-27 16:37:11,458 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in _X2_8fde6746_X0_1-1
2025-11-27 16:37:11,459 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from _X2_8fde6746_X0_5-1
2025-11-27 16:37:11,459 INFO  ExportHelperExtension.cs: 1136 - Found 29 in _X2_8fde6746_X0_5-1
2025-11-27 16:37:11,459 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in _X2_8fde6746_X0_5-1
2025-11-27 16:37:11,460 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from _X2_8fde6746_X0_4-1
2025-11-27 16:37:11,460 INFO  ExportHelperExtension.cs: 1136 - Found 30 in _X2_8fde6746_X0_4-1
2025-11-27 16:37:11,461 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in _X2_8fde6746_X0_4-1
2025-11-27 16:37:11,461 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from _X2_672b7aef6cd551704ef6_X0_ _X2_65b968484e00_X0_-1
2025-11-27 16:37:11,461 INFO  ExportHelperExtension.cs: 1136 - Found 28 in _X2_672b7aef6cd551704ef6_X0_ _X2_65b968484e00_X0_-1
2025-11-27 16:37:11,462 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in _X2_672b7aef6cd551704ef6_X0_ _X2_65b968484e00_X0_-1
2025-11-27 16:37:11,462 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from _X2_8fde6746_X0_2-1
2025-11-27 16:37:11,462 INFO  ExportHelperExtension.cs: 1136 - Found 28 in _X2_8fde6746_X0_2-1
2025-11-27 16:37:11,463 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in _X2_8fde6746_X0_2-1
2025-11-27 16:37:11,463 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 6fb-1
2025-11-27 16:37:11,464 INFO  ExportHelperExtension.cs: 1136 - Found 28 in 6fb-1
2025-11-27 16:37:11,464 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 6fb-1
