Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
base_link,3.53515085053971E-05,-0.000344112995119746,0.0504743485122055,0,0,0,0.651913537431335,0.000695985861740903,2.06881020272204E-06,2.11905962706143E-06,0.000681094463817139,-6.83989723679475E-06,0.000727115124181002,0,0,0,0,0,0,package://RXL-B-V/meshes/base_link.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://RXL-B-V/meshes/base_link.STL,,03-60-1;ZPF01001 V1.0.0 连杆1L-1,Base Link,,,,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,
Link1,-0.000290039965074494,-0.017324479063518,-0.0195297930889113,0,0,0,0.851539025255045,0.00161691934372323,-8.95170264050263E-06,3.54023443014755E-06,0.00155955305368666,0.000290448081740522,0.000931373436376791,0,0,0,0,0,0,package://RXL-B-V/meshes/Link1.STL,0.925490196078431,0.925490196078431,0.905882352941176,1,0,0,0,0,0,0,package://RXL-B-V/meshes/Link1.STL,,RML-1-02 连杆2L V3.0.7-4;03-60-2,Link1,Axis1,J1,revolute,0,0,0.191500058118611,0,0,0,base_link,0,0,-1,60,3.14,-3.105,3.105,,,,,,,,
Link2,-0.000198065601732911,-0.121926317726403,0.00725871863356721,0,0,0,0.870077465148622,0.00342065901382288,5.08107324203772E-06,4.68977768248648E-07,0.000757976929562103,-0.000468041558256912,0.00341269847558394,0,0,0,0,0,0,package://RXL-B-V/meshes/Link2.STL,0.925490196078431,0.925490196078431,0.905882352941176,1,0,0,0,0,0,0,package://RXL-B-V/meshes/Link2.STL,,RML-1-11 连杆3L V1.0.0 2025.06.19-3;RML-1-10  V3.0.2 装饰盖（大）-1;02-30-1,Link2,Axis2,J2,revolute,0,0,0,1.57079632679489,-1.5707963267949,0,Link1,0,0,1,60,3.14,-0.697,3.837,,,,,,,,
Link3,-0.000185688371245104,0.0189545046100788,-0.022220796995164,0,0,0,0.593225772794727,0.000987322521595449,5.3322689313824E-06,2.46957594849276E-06,0.000924038563719623,-0.000182195078027852,0.000522426038845798,0,0,0,0,0,0,package://RXL-B-V/meshes/Link3.STL,0.925490196078431,0.925490196078431,0.905882352941176,1,0,0,0,0,0,0,package://RXL-B-V/meshes/Link3.STL,,RML-1-04 连杆4L V3.1.8-4;02-30-2,Link3,Axis3,J3,revolute,0,-0.322,0,1.5708,-1.5708,0,Link2,0,0,-1,30,3.925,-3.105,3.105,,,,,,,,
Link4,-1.56794976805768E-06,0.0703615076922542,0.00824535655807748,0,0,0,0.395483521349425,0.000610265867334421,-1.25179181441358E-09,8.90023707329427E-09,0.000225904918962512,0.000115003364534237,0.000613899186381555,0,0,0,0,0,0,package://RXL-B-V/meshes/Link4.STL,1,1,1,1,0,0,0,0,0,0,package://RXL-B-V/meshes/Link4.STL,,RML-1-09  V3.0.5 装饰盖（中）-1;RML-1-05 连杆5L V3.0.9-3;01-10-1,Link4,Axis4,J4,revolute,0,0,0,1.5707963267949,0,0,Link3,0,0,-1,30,3.925,-2.355,2.355,,,,,,,,
Link5,-1.0583E-06,-0.017842,-0.076517,0,0,0,0.8452,0.001557,2.0649E-08,-3.0159E-08,0.0014112,0.00026934,0.00070955,0,0,0,0,0,0,package://RXL-B-V/meshes/Link5.STL,0.52941,0.54902,0.54902,1,0,0,0,0,0,0,package://RXL-B-V/meshes/Link5.STL,,MR115ZZ-5;ZPF01018 V0.0.1 传动杆-2;ZPF01018 V0.0.1 传动杆-1;MR115ZZ-6;ZPF01016 V0.0.1 大转盘-1;01-10-2;ZPF01019 V0.0.1 固定板-1;RXB01006 V0.0.1 转接件-1;MR115ZZ-4;XRBT305-1;MR115ZZ-2;RXB01001 V0.0.1 连杆6-4;RXB01007 V0.0.1 装饰盖6-1,Link5,Axis5,J5,revolute,0,0.2755,0,-1.5707963267949,0,0,Link4,0,0,-1,10,3.925,-3.105,3.105,,,,,,,,
Link6,0.0123308073884713,0.0013545261889506,0.00645399586607989,0,0,0,0.280942850886211,0.000122186285790409,-2.28189013378266E-06,8.22069570322998E-06,0.000141918728492778,3.15709543519634E-06,0.000122117670825811,0,0,0,0,0,0,package://RXL-B-V/meshes/Link6.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://RXL-B-V/meshes/Link6.STL,,01-10-3;ZPF01017 V0.0.1 小转盘-1;RXB01008 V0.0.1 装饰盖L7-1-1;RXB01002 V0.0.1 连杆L7-1-1,Link6,Axis6,J6,revolute,0,0,0,1.57079632679489,-1.5707963267949,0,Link5,0,0,-1,10,3.925,-1.046,1.046,,,,,,,,
Link7,0.0219782725108626,-0.0445630223506519,0.00885550971238535,0,0,0,0.238984221786181,0.000161772777544062,2.02169225872315E-06,-3.45080374471312E-07,0.000143032849911378,-4.00843429056118E-05,0.000136959490938132,0,0,0,0,0,0,package://RXL-B-V/meshes/Link7.STL,0.898039215686275,0.917647058823529,0.929411764705882,1,0,0,0,0,0,0,package://RXL-B-V/meshes/Link7.STL,,RXB01003 V0.0.1 连杆L7-2-1;RXB01010 V0.0.1 装饰盖7-2-1;D405C摄像头-3,Link7,Axis7,J7,revolute,0.0155,0,0,1.57079632679489,-1.5707963267949,0,Link6,0,0,-1,10,3.925,-1.988,0.697,,,,,,,,
Link8,0.000355386579085543,0.000115077998156356,-0.0100247300486764,0,0,0,0.0696336896784389,2.47096277269801E-05,-4.38390714210099E-08,7.6106318814938E-08,2.55329053630508E-05,1.97776800674848E-08,3.99758878255249E-05,0,0,0,0,0,0,package://RXL-B-V/meshes/Link8.STL,0.898039215686275,0.917647058823529,0.929411764705882,1,0,0,0,0,0,0,package://RXL-B-V/meshes/Link8.STL,,RMU01001 V4.0.0 末端法兰外壳-基础版-1,Link8,Axis8,J8,revolute,0.000150519230103341,-0.101800004117148,-0.00015051923075171,1.57079632679489,0,0,Link7,0,0,-1,0,0,0,0,,,,,,,,
