Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
base_link,-0.0820076856538361,-0.0457654495734496,0.531654912396027,0,0,0,9.0631338654914,0.886568242697421,-0.00167649375661772,0.0136087916704138,0.877182688220434,-0.036950164094919,0.0224373530966722,0,0,0,0,0,0,package://ECO63-6FA/meshes/base_link.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://ECO63-6FA/meshes/base_link.STL,,1-1-1,base_link,,,,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,
Link1,-0.0309493055609114,-0.0012728567226139,-0.00524336672353307,0,0,0,0.656374618338142,0.000538922068295209,-6.49558484347273E-05,0.000104084843141859,0.00162201405585815,6.13990176963193E-06,0.00151559483136641,0,0,0,0,0,0,package://ECO63-6FA/meshes/Link1.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://ECO63-6FA/meshes/Link1.STL,,2-1-1,link1,axis1,joint1,revolute,0,0,0.1625,0,0,0,base_link,0,0,-1,60,3.14,-3.105,3.105,,,,,,,,
Link2,0.194682247033962,-1.86346038127949E-07,0.0708742731440949,0,0,0,5.26262523683375,0.00404170032131906,-5.65174393110978E-07,0.00121807022294723,0.109727764384232,-2.72124756906393E-09,0.110681578185881,0,0,0,0,0,0,package://ECO63-6FA/meshes/Link2.STL,0.866666666666667,0.866666666666667,0.890196078431372,1,0,0,0,0,0,0,package://ECO63-6FA/meshes/Link2.STL,,3-1,link2,axis2,joint2,revolute,-0.086,0,0,1.5708,-1.5708,0,Link1,0,0,-1,60,3.14,-3.105,2.355,,,,,,,,
Link3,0.179310475039839,1.86928912626616E-09,0.0308638630867258,0,0,0,1.3509329667983,0.000796925531981305,-2.8974044698108E-08,-0.000607432295339128,0.0219803140031169,1.84171394643928E-08,0.022157190260175,0,0,0,0,0,0,package://ECO63-6FA/meshes/Link3.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://ECO63-6FA/meshes/Link3.STL,,4-1-1,link3,axis3,joint3,revolute,0.41,0,0,3.1416,-0.0087266,0,Link2,-0.0087265,0,0.99996,30,3.14,-2.93,2.756,,,,,,,,
Link4,1.18737948139047E-06,-0.00995387687025806,0.0129236518197595,0,0,0,0.733001235394854,0.000641256799113762,7.16323347889102E-09,-6.76890724051372E-09,0.000512473473605366,-0.000109077537111131,0.000460316607732565,0,0,0,0,0,0,package://ECO63-6FA/meshes/Link4.STL,0.866666666666667,0.866666666666667,0.890196078431372,1,0,0,0,0,0,0,package://ECO63-6FA/meshes/Link4.STL,,5-1-1,link4,axis4,joint4,revolute,0.38049,0,-0.054981,-0.0087266,0,1.5708,Link3,0,0,1,10,3.14,-3.105,3.105,,,,,,,,
Link5,1.10373835343625E-06,0.00306306859871774,-0.0136222948606266,0,0,0,0.911747774463918,0.000797250089831515,-3.07830662249094E-08,-1.86945083800198E-09,0.000572176795709541,-0.000145598908387624,0.000625883738000052,0,0,0,0,0,0,package://ECO63-6FA/meshes/Link5.STL,0.866666666666667,0.866666666666667,0.890196078431372,1,0,0,0,0,0,0,package://ECO63-6FA/meshes/Link5.STL,,6-1-1,link5,axis5,joint5,revolute,0,-0.11,0,1.5708,0,0,Link4,0,0,-1,10,3.14,-3.105,3.105,,,,,,,,
Link6,0.000360648836050997,-0.000327761706646168,-0.0291152162383896,0,0,0,0.148425355856169,7.23820289417626E-05,-1.29887878129201E-06,-7.9751058678317E-07,7.09193594494828E-05,4.31408163143275E-07,6.30496316353719E-05,0,0,0,0,0,0,package://ECO63-6FA/meshes/Link6.STL,1,1,1,1,0,0,0,0,0,0,package://ECO63-6FA/meshes/Link6.STL,,六维力6F-旧版-1,link6,axis6,joint6,revolute,-4.0361E-05,0.1082,-0.00015063,-1.5708,0,0,Link5,0,0,1,10,3.14,-6.28,6.28,,,,,,,,
